nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm0863807,Ant Timpson,\N,\N,"producer,writer,director","tt1935896,tt8816194,tt3672742,tt3504048",nm0863807
nm0863988,John Tinker,1958,\N,"writer,producer,miscellaneous","tt0108724,tt5151816,tt0083483,tt0103444",nm0863988
nm0864471,Craig Titley,\N,\N,"producer,writer,miscellaneous","tt2364582,tt0267913,tt0349205,tt0814255",nm0864471
nm0864880,John Tobias,\N,\N,"writer,miscellaneous,art_department","tt0293429,tt17490712,tt0113855,tt0119707",nm0864880
nm0865918,Éric Toledano,1971,\N,"writer,producer,director","tt1404082,tt8655470,tt5699154,tt1675434",nm0865918
nm0866058,J.R.R. Tolkien,1892,1973,"writer,soundtrack","tt0120737,tt0167261,tt0903624,tt0167260",nm0866058
nm0866062,Michael Tolkin,1950,\N,"writer,producer,director","tt0120647,tt6866266,tt0264472,tt0105151",nm0866062
nm0867718,Roland Topor,1938,1997,"writer,actor,art_department","tt0079641,tt0070544,tt0079264,tt0074811",nm0867718
nm0868219,Guillermo del Toro,1964,\N,"writer,producer,director","tt0457430,tt0256009,tt0167190,tt5580390",nm0868219
nm0869999,Gene Towne,1904,1979,"writer,producer,miscellaneous","tt0026325,tt0033169,tt0025645,tt0012701",nm0869999
nm0870660,Armitage Trail,1902,1930,writer,"tt0023427,tt0036189,tt2066055,tt0023583",nm0870660
nm0871860,Jeff Tremaine,1966,\N,"writer,producer,director","tt0800325,tt0322802,tt11466222,tt3063516",nm0871860
nm0872077,George W. Trendle,1884,1972,"writer,producer","tt0041038,tt0990407,tt6246104,tt0182633",nm0872077
nm0872308,Sergey Tretyakov,1892,1939,"writer,music_department","tt0019939,tt0021392,tt0169983,tt0018862",nm0872308
nm0873092,Jenny Tripp,\N,\N,"writer,miscellaneous","tt0282223,tt0110357,tt0134869,tt0100409",nm0873092
nm0873779,Gary Trousdale,1960,\N,"director,writer,art_department","tt0110357,tt0116583,tt0101414,tt0230011",nm0873779
nm0874235,Robert Trujillo,1964,\N,"actor,soundtrack,writer","tt0283003,tt0870154,tt1615065,tt0104187",nm0874235
nm0874308,Dalton Trumbo,1905,1976,"writer,actor,director","tt0046250,tt0054331,tt0067277,tt5093026",nm0874308
nm0874844,Alex Tse,\N,\N,"writer,producer,actor","tt0373280,tt0409459,tt7690670,tt9113406",nm0874844
nm0875659,Antonio Tublen,\N,\N,"editor,composer,director","tt1261052,tt7624934,tt2660332",nm0875659
nm0876227,Richard Tuggle,1948,\N,"writer,director","tt0091706,tt0096708,tt0088272,tt0079116",nm0876227
nm0877273,John Turman,\N,\N,"writer,producer,art_department","tt0247096,tt1519664,tt0486576,tt0286716",nm0877273
nm0877587,Guinevere Turner,1968,\N,"actress,writer,director","tt0109913,tt0330251,tt0144084,tt0404802",nm0877587
nm0878494,Mark Twain,1835,1910,"writer,actor,miscellaneous","tt6977212,tt13912396,tt10147302,tt6420504",nm0878494
nm0878756,Tom Tykwer,1965,\N,"producer,writer,composer","tt1371111,tt0396171,tt4378376,tt0130827",nm0878756
nm0879318,Bob Tzudiker,\N,\N,"actor,writer,miscellaneous","tt0100802,tt0118617,tt0116583,tt0120855",nm0879318
nm0880243,Jim Uhls,1957,\N,"writer,producer,actor","tt0137523,tt0489099,tt2082453,tt4546514",nm0880243
nm0881279,Lee Unkrich,1967,\N,"editorial_department,editor,miscellaneous","tt0435761,tt2380307,tt0266543,tt0120363",nm0881279
nm0884547,Tonino Valerii,1934,2016,"director,writer,assistant_director","tt0066277,tt0070215,tt0076653,tt0061709",nm0884547
nm0888743,James Vanderbilt,1975,\N,"producer,writer,script_department","tt0264395,tt1628841,tt0443706,tt11245972",nm0888743
nm0890825,Vassilis Vassilikos,1934,\N,"writer,actor,miscellaneous","tt0057307,tt0065234,tt2072227,tt0245013",nm0890825
nm0891216,Matthew Vaughn,1971,\N,"producer,director,writer","tt0375912,tt2802144,tt1270798,tt1250777",nm0891216
nm0892705,David Veloz,1962,\N,"writer,producer,director","tt0110632,tt1858561,tt0159273,tt0120788",nm0892705
nm0893262,Jennifer Ventimilia,1966,\N,"writer,producer,miscellaneous","tt7826108,tt1877889,tt0252028,tt1436562",nm0893262
nm0893659,Gore Verbinski,1964,\N,"director,producer,writer","tt0449088,tt1192628,tt0325980,tt4731136",nm0893659
nm0894241,Luis Fernando Verissimo,1936,\N,"writer,actor","tt0314817,tt8608144,tt0391372,tt0222542",nm0894241
nm0894523,Jules Verne,1828,1905,writer,"tt1397514,tt0373051,tt0048960,tt0046672",nm0894523
nm0895048,Dziga Vertov,1896,1954,"director,writer,editor","tt0017376,tt0019760,tt0025911,tt2424298",nm0895048
nm0897118,Jean Vigo,1905,1934,"writer,director,editor","tt0024803,tt0021576,tt0024844,tt12578730",nm0897118
nm0898288,Denis Villeneuve,1967,\N,"director,writer,editor","tt2543164,tt1255953,tt1160419,tt1856101",nm0898288
nm0898812,Luciano Vincenzoni,1926,2013,"writer,actor,producer","tt0091828,tt0058564,tt0060196,tt0062271",nm0898812
nm0899121,Thomas Vinterberg,1969,\N,"director,writer,actor","tt10288566,tt1322385,tt2106476,tt0154420",nm0899121
nm0899531,Chris Viscardi,1962,\N,"producer,writer,director","tt0952640,tt0105933,tt0963743,tt2869898",nm0899531
nm0900140,Jon Vitti,\N,\N,"producer,writer,miscellaneous","tt0952640,tt0096697,tt0103466,tt0462538",nm0900140
nm0901038,Christopher Vogler,\N,\N,"actor,writer,miscellaneous","tt0110357,tt1592253,tt5805768,tt1703913",nm0901038
nm0902376,Thea von Harbou,1888,1954,"writer,director","tt0017136,tt0019901,tt0019415,tt0022100",nm0902376
nm0903456,Cyrus Voris,\N,\N,"writer,producer,actor","tt0245803,tt0465353,tt0955308,tt0165564",nm0903456
nm0905152,Lilly Wachowski,1967,\N,"writer,producer,director","tt0234215,tt1617661,tt0115736,tt0133093",nm0905152
nm0905154,Lana Wachowski,1965,\N,"writer,producer,director","tt1617661,tt0115736,tt0133093,tt0234215",nm0905154
nm0905498,Robert Wade,1962,\N,"writer,producer,script_department","tt2382320,tt1074638,tt0381061,tt2379713",nm0905498
nm0905592,Jeff Wadlow,1976,\N,"producer,writer,director","tt1542768,tt6772950,tt1650554,tt2188671",nm0905592
nm0905957,John Wagner,1949,\N,"writer,producer","tt0113492,tt0399146,tt1343727,tt3142252",nm0905957
nm0906476,David Wain,1969,\N,"writer,actor,producer","tt0430922,tt1325113,tt0243655,tt9850952",nm0906476
nm0908824,Randall Wallace,1949,\N,"writer,producer,director","tt1028576,tt0277434,tt0112573,tt0213149",nm0908824
nm0909063,Leslie Waller,1923,2007,writer,"tt0042123,tt0080868,tt0128986,tt3711484",nm0909063
nm0909638,Fran Walsh,1959,\N,"writer,casting_department,producer","tt0360717,tt0167260,tt0167261,tt0120737",nm0909638
nm0910550,Karen Walton,\N,\N,"producer,writer,miscellaneous","tt0325789,tt0262985,tt2234222,tt0210070",nm0910550
nm0912403,Aron Warner,\N,\N,"producer,actor,miscellaneous","tt0120587,tt0126029,tt0298148,tt0413267",nm0912403
nm0913670,Dale Wasserman,1914,2008,"writer,producer,soundtrack","tt0052365,tt0046587,tt0050013,tt0073486",nm0913670
nm0914058,Daniel Waters,1962,\N,"writer,producer,director","tt0103776,tt0097493,tt0497972,tt0102070",nm0914058
nm0914166,Roger Waters,1943,\N,"soundtrack,composer,actor","tt0084503,tt0067824,tt3970482,tt0367089",nm0914166
nm0914615,Eric Watson,\N,\N,"producer,director,writer","tt0414993,tt0138704,tt0276816,tt0180093",nm0914615
nm0914668,Ian Watson,\N,\N,"writer,miscellaneous","tt0983957,tt0212720,tt0824052",nm0914668
nm0914941,Nobuhiro Watsuki,1970,\N,"writer,animation_department,art_department","tt3029558,tt11991748,tt1979319,tt3029556",nm0914941
nm0915460,Craig Wayans,\N,\N,"producer,miscellaneous,writer","tt0175142,tt1153706,tt0257106,tt0273855",nm0915460
nm0915465,Shawn Wayans,1971,\N,"actor,writer,music_department","tt0116126,tt0430304,tt0381707,tt0175142",nm0915465
nm0918083,Len Wein,1948,2017,"writer,actor,miscellaneous","tt0108903,tt1641384,tt1877832,tt0103359",nm0918083
nm0918844,David Weisman,1942,2019,"producer,miscellaneous,director","tt0089424,tt0087366,tt0081506,tt0068379",nm0918844
nm0918955,David N. Weiss,\N,\N,"writer,producer,miscellaneous","tt0298148,tt0368578,tt0157472,tt0268397",nm0918955
nm0919363,Chris Weitz,1969,\N,"producer,writer,miscellaneous","tt0356910,tt3748528,tt0385752,tt0276751",nm0919363
nm0920074,William A. Wellman,1896,1975,"director,writer,producer","tt0039409,tt0018578,tt0036244,tt0029606",nm0920074
nm0920108,Audrey Wells,1960,2018,"writer,script_department,director","tt5580266,tt0328589,tt0160338,tt0119190",nm0920108
nm0920229,H.G. Wells,1866,1946,"writer,actor","tt0046534,tt0407304,tt0268695,tt0054387",nm0920229
nm0920543,Irvine Welsh,1958,\N,"writer,producer,actor","tt12759778,tt2763304,tt0117951,tt1450321",nm0920543
nm0921013,Richard Wenk,1956,\N,"writer,director,producer","tt0455944,tt1764651,tt3766354,tt6079772",nm0921013
nm0921023,Alan Wenkus,\N,\N,"writer,producer,director","tt0103569,tt1398426,tt0292515,tt3555394",nm0921023
nm0922799,Donald E. Westlake,1933,2008,"writer,actor","tt0814335,tt0120784,tt1904996,tt0099703",nm0922799
nm0923312,Joshua Wexler,1971,\N,"producer,writer,director","tt1695137,tt0120604,tt0119707,tt2229552",nm0923312
nm0923736,Joss Whedon,1964,\N,"writer,producer,director","tt0848228,tt0162065,tt1259521,tt0118276",nm0923736
nm0925234,Mike White,1970,\N,"writer,producer,actor","tt13406094,tt0200530,tt0332379,tt0279113",nm0925234
nm0925276,Noni White,\N,\N,"actress,writer,miscellaneous","tt0116583,tt0120855,tt0118617,tt0110357",nm0925276
nm0926727,Cormac Wibberley,1959,\N,"writer,producer","tt0172156,tt0216216,tt0368891,tt0465234",nm0926727
nm0926729,Marianne Wibberley,1965,\N,"writer,producer,actress","tt0297181,tt0216216,tt0305357,tt0368891",nm0926729
nm0927074,Gregory Widen,1958,\N,"writer,producer,director","tt0114194,tt0101393,tt0102034,tt0091203",nm0927074
nm0927880,Lionel Wigram,1962,\N,"producer,writer,miscellaneous","tt1638355,tt1972591,tt0988045,tt3183660",nm0927880
nm0930261,Chris Williams,1968,\N,"writer,actor,animation_department","tt0397892,tt3521164,tt2294629,tt2245084",nm0930261
nm0931185,Lona Williams,\N,\N,"miscellaneous,producer,writer","tt0157503,tt0307453,tt1727776,tt0111945",nm0931185
nm0931937,William Carlos Williams,1883,1963,"writer,actor,soundtrack","tt12635132,tt0109013,tt5247022,tt0103491",nm0931937
nm0932078,Kevin Williamson,1965,\N,"writer,producer,actor","tt0120082,tt2071645,tt0117571,tt1405406",nm0932078
nm0932229,Calder Willingham,1922,1995,writer,"tt0065988,tt0102753,tt0061722,tt0050825",nm0932229
nm0932551,Kevin Willmott,\N,\N,"writer,actor,director","tt7349662,tt0389828,tt9777644,tt1078917",nm0932551
nm0933144,Carrie Lee Wilson,\N,\N,"miscellaneous,writer","tt0324919,tt0997047,tt1727776,tt5922484",nm0933144
nm0933276,David C. Wilson,\N,\N,writer,"tt1638355,tt0102655,tt0134983",nm0933276
nm0933379,Erin Cressida Wilson,1964,\N,"writer,producer,actress","tt3631112,tt3179568,tt1352824,tt0274812",nm0933379
nm0933733,Larry Wilson,\N,\N,"miscellaneous,writer,producer","tt0101272,tt0192255,tt0096708,tt0094721",nm0933733
nm0933858,Michael Wilson,1914,1978,writer,"tt0050212,tt0044314,tt0056172,tt0043924",nm0933858
nm0936374,Kirk Wise,1963,\N,"director,art_department,animation_department","tt0116583,tt0230011,tt0245429,tt0101414",nm0936374
nm0936537,William Wisher,\N,\N,"writer,script_department,actor","tt0120657,tt0088247,tt0113492,tt0103064",nm0936537
nm0937748,Fred Wolf,1964,\N,"writer,actor,director","tt0185431,tt2191701,tt0120654,tt0115697",nm0937748
nm0938379,Marv Wolfman,1946,\N,"writer,miscellaneous,producer","tt0120611,tt0187738,tt0359013,tt1641384",nm0938379
nm0938645,Wallace Wolodarsky,\N,\N,"producer,writer,actor","tt0838221,tt0092469,tt0112702,tt0432283",nm0938645
nm0938684,Jay Wolpert,1942,2022,"producer,writer,miscellaneous","tt0245844,tt0449088,tt1790809,tt0325980",nm0938684
nm0938944,Barry Wong,1946,1992,"writer,actor,miscellaneous","tt0097202,tt0089371,tt0103045,tt0104684",nm0938944
nm0939128,James Wong,\N,\N,"producer,writer,miscellaneous","tt0267804,tt1844624,tt0112173,tt0106179",nm0939128
nm0939147,Jing Wong,1955,\N,"producer,writer,director","tt0885507,tt0241222,tt3444184,tt0489067",nm0939147
nm0939182,Kar-Wai Wong,1956,\N,"writer,director,producer","tt1462900,tt0109424,tt0212712,tt0118694",nm0939182
nm0939562,Bari Wood,\N,\N,writer,"tt0094964,tt0120710",nm0939562
nm0939618,Clement Biddle Wood,1925,1994,"writer,actor","tt0067637,tt0056126,tt0071492,tt0062711",nm0939618
nm0940790,Skip Woods,\N,\N,"writer,producer,director","tt1742334,tt0244244,tt0124901,tt1606378",nm0940790
nm0940974,Peter Woodward,1956,\N,"actor,writer,stunts","tt0914863,tt0465234,tt0149437,tt0187393",nm0940974
nm0941138,Edgar Allan Woolf,1881,1943,"writer,script_department,soundtrack","tt0026775,tt0032138,tt0028398,tt0030108",nm0941138
nm0941280,Cornell Woolrich,1903,1968,writer,"tt0042046,tt0047396,tt0105994,tt0218922",nm0941280
nm0941314,Linda Woolverton,1952,\N,"writer,producer,miscellaneous","tt0101414,tt0110357,tt1587310,tt2771200",nm0941314
nm0942367,Edgar Wright,1974,\N,"director,writer,actor","tt1213663,tt0365748,tt9639470,tt3890160",nm0942367
nm0942951,Bernie Wrightson,1948,2017,"writer,art_department,make_up_department","tt0082509,tt0884328,tt0087332,tt0418819",nm0942951
nm0943248,Stefan Wul,1922,2003,writer,"tt1706166,tt0084315,tt0070544",nm0943248
nm0943922,D.B. Wyndham-Lewis,1894,1969,"writer,soundtrack","tt0049470,tt0025452,tt0024070,tt0025131",nm0943922
nm0944003,Tracy Keenan Wynn,1945,\N,"writer,producer,director","tt0398165,tt0291341,tt0072912,tt0066490",nm0944003
nm0945026,Boaz Yakin,1966,\N,"writer,director,producer","tt0210945,tt0109842,tt10696784,tt10373830",nm0945026
nm0945981,Edward Yang,1947,2007,"writer,director,actor","tt0101985,tt0109685,tt0091355,tt0244316",nm0945981
nm0946324,Ebru Ceylan,1976,\N,"writer,director,actress","tt1827487,tt2758880,tt1233381,tt6628102",nm0946324
nm0947087,Hoyt Yeatman,1955,\N,"visual_effects,director,writer","tt0091064,tt0120751,tt0436339,tt0096754",nm0947087
nm0950699,Kai-Chi Yuen,\N,\N,"writer,assistant_director,director","tt0103285,tt0111512,tt1608148,tt0093978",nm0950699
nm0951050,Sol Yurick,1925,2013,writer,"tt0080120,tt0128137,tt0423512,tt6069332",nm0951050
nm0951206,Brian Yuzna,1949,\N,"writer,producer,director","tt0223268,tt0099180,tt0116075,tt0222812",nm0951206
nm0951975,S. Craig Zahler,1973,\N,"writer,director,cinematographer","tt6491178,tt7985860,tt5657856,tt2494362",nm0951975
nm0953130,Krzysztof Zanussi,1939,\N,"director,writer,producer","tt0088009,tt0065043,tt0115996,tt0075730",nm0953130
nm0954072,Edward Zebrowski,1935,2014,"writer,director,actor","tt0070466,tt0111507,tt0079979,tt0083309",nm0954072
nm0957772,Rob Zombie,1965,\N,"soundtrack,writer,director","tt0373883,tt0395584,tt0462322,tt1731697",nm0957772
nm0958387,Jerry Zucker,1950,\N,"producer,writer,director","tt0088286,tt0080339,tt0099653,tt0083466",nm0958387
nm0958558,Andrzej Zulawski,1940,2016,"writer,director,actor","tt0204761,tt0087250,tt4035268,tt0082933",nm0958558
nm0958559,Jerzy Zulawski,1874,1915,writer,"tt0291425,tt0093593",nm0958559
nm0958801,Valerio Zurlini,1926,1982,"writer,director,miscellaneous","tt0052786,tt0059732,tt0056966,tt0074400",nm0958801
nm0959003,Stefan Zweig,1881,1942,"writer,soundtrack","tt0030418,tt8571542,tt0040536,tt2278388",nm0959003
nm0959774,Jonas Åkerlund,1965,\N,"director,editor,writer","tt4669296,tt0348255,tt4139588",nm0959774
nm0960028,Katsuhiro Ôtomo,1954,\N,"writer,director,animation_department","tt0348121,tt0113799,tt0094625,tt0103286",nm0960028
nm0961827,Vanessa Taylor,\N,\N,"producer,writer,miscellaneous","tt0944947,tt1840309,tt6772802,tt5580390",nm0961827
nm0962596,Pamela Ribon,1975,\N,"writer,producer,actress","tt3521164,tt5848272,tt0898332,tt2458776",nm0962596
nm0962729,Brian Taylor,\N,\N,"writer,producer,director","tt5462326,tt2452242,tt1121931,tt0479884",nm0962729
nm0963359,Jane Goldman,1970,\N,"producer,writer,actress","tt1250777,tt1596365,tt0486655,tt2802144",nm0963359
nm0970447,Conrad Vernon,1968,\N,"actor,producer,animation_department","tt0892782,tt0126029,tt0298148,tt1700841",nm0970447
nm0970606,Cody Cameron,1970,\N,"actor,miscellaneous,director","tt0413267,tt0126029,tt0298148,tt1985966",nm0970606
nm0972040,Pamela Pettler,\N,\N,"writer,producer,script_department","tt0121164,tt0385880,tt0346222,tt0472033",nm0972040
nm0973233,Marc Guggenheim,1970,\N,"producer,writer,miscellaneous","tt4532368,tt2193021,tt1734135,tt1133985",nm0973233
nm0991245,Danny Wallace,1976,\N,"writer,actor,producer","tt1068680,tt2175563,tt2252348,tt4332798",nm0991245
nm0991355,Scott M. Gimple,1971,\N,"producer,writer,miscellaneous","tt1071875,tt0337761,tt1520211,tt1441135",nm0991355
nm0991423,Mark Perez,\N,\N,"writer,producer,director","tt0384793,tt2704998,tt1604106,tt0400497",nm0991423
nm0995940,Marshall Brutus Drazen,\N,\N,writer,"tt0790684,tt0352295,tt0097593,tt0900955",nm0995940
nm0996099,Christian Darren,\N,\N,writer,"tt0423294,tt0092468,tt0092381,tt2676318",nm0996099
nm0997459,Elan Mastai,\N,\N,"producer,writer,miscellaneous","tt0369226,tt1486834,tt1867093,tt5555260",nm0997459
nm1000113,Etan Cohen,1974,\N,"writer,producer,director","tt0479952,tt0387808,tt1409024,tt1255919",nm1000113
nm10013855,James Villeneuve,\N,\N,"writer,director,editor","tt8769818,tt20912374,tt11778118",nm10013855
nm1003839,Dan Sterling,\N,\N,"producer,writer,miscellaneous","tt0460654,tt1723816,tt2139881,tt0821375",nm1003839
nm1004118,Austregésilo Carrano,1957,2008,writer,tt0263124,nm1004118
nm1005420,Ashley Miller,1971,\N,"writer,producer,miscellaneous","tt14069590,tt1270798,tt2375692,tt0800369",nm1005420
nm1010379,Alyson Fouse,\N,\N,"producer,writer,miscellaneous","tt0257106,tt0490822,tt1349482",nm1010379
nm1010405,Nick Schenk,\N,\N,"writer,producer,actor","tt7959026,tt2707408,tt1872194,tt1205489",nm1010405
nm1010540,Terence Winter,1960,\N,"producer,writer,actor","tt0141842,tt0430308,tt0993846,tt0979432",nm1010540
nm1014201,Rhett Reese,\N,\N,"writer,producer,miscellaneous","tt1431045,tt5463162,tt9783600,tt1156398",nm1014201
nm1017027,Trip Taylor,\N,\N,"producer,writer,camera_department","tt3063516,tt0825115,tt1414349,tt11466222",nm1017027
nm1017488,Charles Randolph,\N,\N,"writer,producer,executive","tt6394270,tt1596363,tt0289992,tt0758752",nm1017488
nm1019583,David P. Smith,1968,\N,"art_department,actor,writer","tt0307453,tt0298148,tt0175058,tt5021206",nm1019583
nm1024677,John Krasinski,1979,\N,"actor,producer,writer","tt5057054,tt6644200,tt8332922,tt0386676",nm1024677
nm1027986,Julian Barratt,1968,\N,"actor,writer,soundtrack","tt1804497,tt0416394,tt0426654,tt4799064",nm1027986
nm1028302,Jason Bourque,1972,\N,"director,writer,producer","tt5352846,tt3605304,tt13197674,tt15508150",nm1028302
nm1029269,Dimitry Elyashkevich,1975,\N,"producer,cinematographer,camera_department","tt11005796,tt3063516,tt0382578,tt11466222",nm1029269
nm1029878,Knate Lee,\N,\N,"producer,camera_department,location_management","tt4682266,tt11466222,tt1831804,tt1458169",nm1029878
nm1030622,Rick Kosick,1967,\N,"camera_department,cinematographer,writer","tt11005796,tt11466222,tt10308440,tt3063516",nm1030622
nm1032521,Lorene Scafaria,\N,\N,"producer,writer,actress","tt4501454,tt1307068,tt2866360,tt5503686",nm1032521
nm1033745,Tatsuo Yoshida,1933,1977,"writer,animation_department,producer","tt0192886,tt1475264,tt0811080,tt0294211",nm1033745
nm1034122,Michael Lewis,1960,\N,"writer,actor","tt1596363,tt3657682,tt1210166,tt0878804",nm1034122
nm1035634,Preston Lacy,1969,\N,"actor,writer,producer","tt0417056,tt0460952,tt11466222,tt0264263",nm1035634
nm1038345,George Gatins,\N,\N,"producer,writer","tt0815236,tt0271882,tt2369135,tt4593036",nm1038345
nm1041479,Rob Schrab,1969,\N,"writer,producer,actor","tt2861424,tt0385880,tt0821375,tt0478870",nm1041479
nm1047021,Caspian Tredwell-Owen,\N,\N,"writer,director","tt0294357,tt4922966,tt2387543,tt0399201",nm1047021
nm1047603,Jerry Robinson,1922,2011,"writer,miscellaneous,art_department","tt7286456,tt11315808,tt8656622,tt0468569",nm1047603
nm10508535,Craig W. Sanger,\N,\N,,tt6803046,nm10508535
nm1052791,Pascal Laugier,1971,\N,"director,writer,actor","tt1029234,tt0237534,tt6195094,tt1658837",nm1052791
nm1053530,Tom Ford,1961,\N,"director,costume_designer,producer","tt4550098,tt1315981,tt0830515,tt0196229",nm1053530
