nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm0831557,Nicholas Stoller,1976,\N,"producer,writer,director","tt2281587,tt4624424,tt1204342,tt4438848",nm0831557
nm0833089,J. Michael Straczynski,1954,\N,"writer,producer,miscellaneous","tt2431438,tt0824747,tt0105946,tt0290966",nm0833089
nm0834183,Russell Streiner,1940,\N,"actor,producer,writer","tt0089907,tt0100258,tt14348202,tt0063350",nm0834183
nm0835298,Boris Strugatskiy,1933,2012,writer,"tt0095040,tt0972558,tt0204526,tt0079944",nm0835298
nm0835376,Stuart Strutin,\N,\N,"writer,producer,production_manager","tt0090849,tt0088199,tt0090190,tt0085547",nm0835376
nm0835732,Jeb Stuart,1956,\N,"writer,producer,director","tt0097770,tt0106977,tt0095016,tt0099044",nm0835732
nm0836874,Ariano Suassuna,1927,2014,"writer,actor","tt1054155,tt0139945,tt9480692,tt0271383",nm0836874
nm0837183,Hermann Sudermann,1857,1928,writer,"tt0016884,tt0134107,tt0018455,tt0037580",nm0837183
nm0840905,Jan Svankmajer,1934,\N,"director,writer,production_designer","tt0228687,tt0109781,tt1352765,tt0095715",nm0840905
nm0841532,Gerry Swallow,\N,\N,"writer,actor,miscellaneous","tt0438097,tt0239949,tt0265087,tt0765446",nm0841532
nm0841990,John Swartzwelder,1950,\N,"miscellaneous,writer,producer","tt0968236,tt0092485,tt0462538,tt0096697",nm0841990
nm0842485,Jo Swerling,1893,1964,"writer,script_department","tt0048140,tt0038650,tt0035211,tt0037017",nm0842485
nm0844262,Wladyslaw Szpilman,1911,2000,"composer,music_department,writer","tt0208912,tt0153960,tt0098096,tt0253474",nm0844262
nm0844273,Karen Sztajnberg,\N,\N,"editor,editorial_department,writer","tt2155399,tt4255012,tt3810810,tt3474994",nm0844273
nm0844896,Eduardo Sánchez,1968,\N,"director,producer,writer","tt0185937,tt0229260,tt1988621,tt2450186",nm0844896
nm0845228,Ferenc Sánta,1927,2008,"writer,soundtrack","tt1826769,tt0297181,tt0058218,tt0075467",nm0845228
nm0846369,Christian Tafdrup,1978,\N,"actor,writer,director","tt1233198,tt5078330,tt14253846,tt6286796",nm0846369
nm0847295,Koushun Takami,\N,\N,writer,"tt0814023,tt0411023,tt0266308,tt0338763",nm0847295
nm0847668,Yasuhiko Takiguchi,1924,2004,writer,"tt0056058,tt1728196,tt2727306,tt0061847",nm0847668
nm0848217,Ted Tally,1952,\N,"writer,miscellaneous,producer","tt0149624,tt0102926,tt0289765,tt0183523",nm0848217
nm0850601,Béla Tarr,1955,\N,"producer,director,miscellaneous","tt0095475,tt0249241,tt0111341,tt1316540",nm0850601
nm0851724,Bertrand Tavernier,1941,2021,"director,writer,producer","tt0088318,tt0115822,tt0071622,tt0186730",nm0851724
nm0851725,Colo Tavernier,1942,2020,writer,"tt0096336,tt0093709,tt0088318,tt0112387",nm0851725
nm0851759,Vincent Tavier,\N,\N,"producer,actor,writer","tt1816518,tt0370550,tt0103905,tt3218580",nm0851759
nm0852591,Jim Taylor,1962,\N,"writer,producer,director","tt0163025,tt0126886,tt0257360,tt0375063",nm0852591
nm0853138,Samuel A. Taylor,1912,2000,"writer,director","tt0049170,tt0047437,tt0052357,tt0114319",nm0853138
nm0854185,Miguel Tejada-Flores,1951,\N,"writer,producer,miscellaneous","tt0114367,tt7636244,tt0110357,tt0088000",nm0854185
nm0854976,Daisuke Tengan,1959,\N,"writer,director,actor","tt0872007,tt1436045,tt0120408,tt0235198",nm0854976
nm0855446,Shûji Terayama,1935,1983,"writer,director,producer","tt0071406,tt7946422,tt0088041,tt0078386",nm0855446
nm0855988,Gay Partington Terry,\N,\N,writer,"tt0090190,tt0098502,tt0098503",nm0855988
nm0856319,Duccio Tessari,1926,1994,"writer,director,actor","tt0186680,tt0054637,tt0066098,tt0072349",nm0856319
nm0856842,William Makepeace Thackeray,1811,1863,"writer,soundtrack","tt0072684,tt0014572,tt15360628,tt0023652",nm0856842
nm0857620,Justin Theroux,1971,\N,"actor,writer,producer","tt1240982,tt0166924,tt3631112,tt0144084",nm0857620
nm0858399,Ruth Toma,1956,\N,writer,"tt0274768,tt0292242,tt0424992,tt0155722",nm0858399
nm0859029,Jim Thomas,\N,\N,"writer,producer,location_management","tt0120891,tt0093773,tt11866324,tt0116253",nm0859029
nm0859049,John Thomas,\N,\N,"writer,producer,miscellaneous","tt0116253,tt0093773,tt0120891,tt11866324",nm0859049
nm0859471,Roy Thomas,1940,\N,"writer,miscellaneous,producer","tt0800175,tt9140560,tt0087078,tt3322314",nm0859471
nm0860155,Gary Scott Thompson,1959,\N,"writer,producer,director","tt0164052,tt0411061,tt0232500,tt6806448",nm0860155
nm0860213,Howard Thompson,\N,\N,writer,"tt0295186,tt0192075,tt2158823,tt0290396",nm0860213
nm0860219,Hunter S. Thompson,1937,2005,"writer,actor,miscellaneous","tt0479468,tt0376136,tt0081748,tt0120669",nm0860219
nm0860292,Jim Thompson,1906,1977,"writer,actor","tt0050825,tt0049406,tt0068638,tt0099703",nm0860292
nm0861636,Roderick Thorp,1936,1999,"writer,actor,miscellaneous","tt0112864,tt0099423,tt0095016,tt0337978",nm0861636
nm0862211,Michael Thurmeier,\N,\N,"director,animation_department,writer","tt5814534,tt0268380,tt0137523,tt3416828",nm0862211
nm0862781,Ernest Tidyman,1928,1984,"writer,miscellaneous,producer","tt0162650,tt4463894,tt0067116,tt0068699",nm0862781
nm0863622,Bruce Timm,1961,\N,"animation_department,producer,writer","tt0103359,tt0147746,tt0115378,tt0118266",nm0863622
nm0863807,Ant Timpson,\N,\N,"producer,writer,director","tt3672742,tt1935896,tt8816194,tt3504048",nm0863807
nm0863988,John Tinker,1958,\N,"writer,producer,miscellaneous","tt5151816,tt0083483,tt0103444,tt0108724",nm0863988
nm0864471,Craig Titley,\N,\N,"producer,writer,miscellaneous","tt0267913,tt0349205,tt0814255,tt2364582",nm0864471
nm0864880,John Tobias,\N,\N,"writer,miscellaneous,art_department","tt0293429,tt0119707,tt17490712,tt0113855",nm0864880
nm0865918,Éric Toledano,1971,\N,"writer,producer,director","tt1675434,tt8655470,tt5699154,tt1404082",nm0865918
nm0866058,J.R.R. Tolkien,1892,1973,"writer,soundtrack","tt0903624,tt0167260,tt0120737,tt0167261",nm0866058
nm0866062,Michael Tolkin,1950,\N,"writer,producer,director","tt6866266,tt0105151,tt0120647,tt0264472",nm0866062
nm0867104,Andrea Tonacci,1944,2016,"director,producer,writer","tt3914546,tt0210576,tt0922605,tt0201450",nm0867104
nm0867718,Roland Topor,1938,1997,"writer,actor,art_department","tt0070544,tt0079264,tt0074811,tt0079641",nm0867718
nm0868153,Giuseppe Tornatore,1956,\N,"writer,director,actor","tt0120731,tt0213847,tt1924396,tt0095765",nm0868153
nm0868219,Guillermo del Toro,1964,\N,"writer,producer,director","tt1663662,tt5580390,tt0167190,tt0457430",nm0868219
nm0868620,Edwin Torres,1931,\N,"writer,actor,miscellaneous","tt0427038,tt5574336,tt0106519,tt0100442",nm0868620
nm0869701,Arthur Tourtellot,\N,\N,"editor,writer","tt0132998,tt0165006",nm0869701
nm0869999,Gene Towne,1904,1979,"writer,producer,miscellaneous","tt0012701,tt0033169,tt0025645,tt0026325",nm0869999
nm0870660,Armitage Trail,1902,1930,writer,"tt0036189,tt0023427,tt0023583,tt2066055",nm0870660
nm0871121,Antonio Trashorras,1969,\N,"producer,director,script_department","tt0256009,tt5032026,tt1703911,tt1327179",nm0871121
nm0871261,John D. Voelker,1903,1991,"writer,miscellaneous","tt0299470,tt0055708,tt0052561,tt18949464",nm0871261
nm0871860,Jeff Tremaine,1966,\N,"writer,producer,director","tt0800325,tt11466222,tt3063516,tt0322802",nm0871860
nm0872077,George W. Trendle,1884,1972,"writer,producer","tt0182633,tt0990407,tt6246104,tt0041038",nm0872077
nm0872308,Sergey Tretyakov,1892,1939,"writer,music_department","tt0018862,tt0169983,tt0019939,tt0021392",nm0872308
nm0873092,Jenny Tripp,\N,\N,"writer,miscellaneous","tt0282223,tt0110357,tt0134869,tt0100409",nm0873092
nm0873779,Gary Trousdale,1960,\N,"director,writer,art_department","tt0110357,tt0230011,tt0101414,tt0116583",nm0873779
nm0874235,Robert Trujillo,1964,\N,"actor,soundtrack,writer","tt0283003,tt0870154,tt0104187,tt1615065",nm0874235
nm0874308,Dalton Trumbo,1905,1976,"writer,actor,director","tt0046250,tt0054331,tt0067277,tt5093026",nm0874308
nm0874844,Alex Tse,\N,\N,"writer,producer,actor","tt0409459,tt0373280,tt7690670,tt9113406",nm0874844
nm0875354,Shin'ya Tsukamoto,1960,\N,"actor,director,writer","tt0096251,tt0417243,tt0296042,tt0114690",nm0875354
nm0875659,Antonio Tublen,\N,\N,"editor,composer,director","tt7624934,tt2660332,tt1261052",nm0875659
nm0875739,Barbara Tuchman,1912,1989,writer,"tt3750822,tt0132998,tt2178895,tt0355068",nm0875739
nm0876227,Richard Tuggle,1948,\N,"writer,director","tt0091706,tt0079116,tt0096708,tt0088272",nm0876227
nm0877273,John Turman,\N,\N,"writer,producer,art_department","tt0486576,tt0286716,tt0247096,tt1519664",nm0877273
nm0877587,Guinevere Turner,1968,\N,"actress,writer,director","tt0404802,tt0109913,tt0330251,tt0144084",nm0877587
nm0878292,Frederic Tuten,\N,\N,"writer,actor","tt0466531,tt1103992,tt0082933,tt6049628",nm0878292
nm0878494,Mark Twain,1835,1910,"writer,actor,miscellaneous","tt6977212,tt13912396,tt10147302,tt6420504",nm0878494
nm0878756,Tom Tykwer,1965,\N,"producer,writer,composer","tt4378376,tt1371111,tt0396171,tt0130827",nm0878756
nm0879318,Bob Tzudiker,\N,\N,"actor,writer,miscellaneous","tt0120855,tt0118617,tt0116583,tt0100802",nm0879318
nm0880243,Jim Uhls,1957,\N,"writer,producer,actor","tt2082453,tt0489099,tt4546514,tt0137523",nm0880243
nm0881279,Lee Unkrich,1967,\N,"editorial_department,editor,miscellaneous","tt2380307,tt0435761,tt0266543,tt0120363",nm0881279
nm0884547,Tonino Valerii,1934,2016,"director,writer,assistant_director","tt0076653,tt0066277,tt0061709,tt0070215",nm0884547
nm0888595,Vladislav Vancura,1891,1942,"writer,director","tt0187235,tt0151717,tt0187416,tt0187331",nm0888595
nm0888743,James Vanderbilt,1975,\N,"producer,writer,script_department","tt0443706,tt0264395,tt1628841,tt11245972",nm0888743
nm0890825,Vassilis Vassilikos,1934,\N,"writer,actor,miscellaneous","tt2072227,tt0057307,tt0245013,tt0065234",nm0890825
nm0891216,Matthew Vaughn,1971,\N,"producer,director,writer","tt1270798,tt1250777,tt2802144,tt0375912",nm0891216
nm0892705,David Veloz,1962,\N,"writer,producer,director","tt0110632,tt1858561,tt0120788,tt0159273",nm0892705
nm0893262,Jennifer Ventimilia,1966,\N,"writer,producer,miscellaneous","tt1436562,tt7826108,tt0252028,tt1877889",nm0893262
nm0893659,Gore Verbinski,1964,\N,"director,producer,writer","tt0325980,tt1192628,tt1210819,tt4731136",nm0893659
nm0894241,Luis Fernando Verissimo,1936,\N,"writer,actor","tt0314817,tt8608144,tt0391372,tt0222542",nm0894241
nm0894523,Jules Verne,1828,1905,writer,"tt0373051,tt0048960,tt0046672,tt1397514",nm0894523
nm0895048,Dziga Vertov,1896,1954,"director,writer,editor","tt2424298,tt0019760,tt0025911,tt0017376",nm0895048
nm0896902,Mihály Vig,1957,\N,"composer,actor,music_department","tt0111341,tt1316540,tt2608766,tt0249241",nm0896902
nm0897118,Jean Vigo,1905,1934,"writer,director,editor","tt0021576,tt12578730,tt0024844,tt0024803",nm0897118
nm0898288,Denis Villeneuve,1967,\N,"director,writer,editor","tt1160419,tt1255953,tt2543164,tt1856101",nm0898288
nm0898812,Luciano Vincenzoni,1926,2013,"writer,actor,producer","tt0062271,tt0058564,tt0060196,tt0091828",nm0898812
nm0899121,Thomas Vinterberg,1969,\N,"director,writer,actor","tt0154420,tt1322385,tt2106476,tt10288566",nm0899121
nm0899531,Chris Viscardi,1962,\N,"producer,writer,director","tt0105933,tt0963743,tt2869898,tt0952640",nm0899531
nm0900140,Jon Vitti,\N,\N,"producer,writer,miscellaneous","tt0952640,tt0103466,tt0096697,tt0462538",nm0900140
nm0900712,Frantisek Vlácil,1924,1999,"director,writer,actor","tt0122770,tt0122371,tt0063278,tt0076765",nm0900712
nm0901038,Christopher Vogler,\N,\N,"actor,writer,miscellaneous","tt1592253,tt5805768,tt1703913,tt0110357",nm0901038
nm0902376,Thea von Harbou,1888,1954,"writer,director","tt0017136,tt0019415,tt0022100,tt0019901",nm0902376
nm0903456,Cyrus Voris,\N,\N,"writer,producer,actor","tt0245803,tt0955308,tt0465353,tt0165564",nm0903456
nm0905152,Lilly Wachowski,1967,\N,"writer,producer,director","tt1617661,tt0133093,tt0234215,tt0115736",nm0905152
nm0905154,Lana Wachowski,1965,\N,"writer,producer,director","tt0133093,tt0234215,tt0115736,tt1617661",nm0905154
nm0905498,Robert Wade,1962,\N,"writer,producer,script_department","tt2379713,tt2382320,tt0381061,tt1074638",nm0905498
nm0905592,Jeff Wadlow,1976,\N,"producer,writer,director","tt1542768,tt6772950,tt1650554,tt2188671",nm0905592
nm0905957,John Wagner,1949,\N,"writer,producer","tt0113492,tt1343727,tt3142252,tt0399146",nm0905957
nm0906476,David Wain,1969,\N,"writer,actor,producer","tt0430922,tt0243655,tt1325113,tt9850952",nm0906476
nm0908824,Randall Wallace,1949,\N,"writer,producer,director","tt0213149,tt0112573,tt0277434,tt1028576",nm0908824
nm0909063,Leslie Waller,1923,2007,writer,"tt3711484,tt0128986,tt0042123,tt0080868",nm0909063
nm0909638,Fran Walsh,1959,\N,"writer,casting_department,producer","tt0167260,tt0120737,tt0167261,tt0360717",nm0909638
nm0910550,Karen Walton,\N,\N,"producer,writer,miscellaneous","tt0262985,tt0210070,tt0325789,tt2234222",nm0910550
nm0912403,Aron Warner,\N,\N,"producer,actor,miscellaneous","tt0126029,tt0120587,tt0298148,tt0413267",nm0912403
nm0912849,Harold P. Warren,1923,1985,"writer,director,actor",tt0060666,nm0912849
nm0913346,Deric Washburn,\N,\N,writer,"tt0083678,tt0092997,tt0067756,tt0077416",nm0913346
nm0913670,Dale Wasserman,1914,2008,"writer,producer,soundtrack","tt0052365,tt0050013,tt0046587,tt0073486",nm0913670
nm0914058,Daniel Waters,1962,\N,"writer,producer,director","tt0102070,tt0103776,tt0097493,tt0497972",nm0914058
nm0914166,Roger Waters,1943,\N,"soundtrack,composer,actor","tt0367089,tt0067824,tt3970482,tt0084503",nm0914166
nm0914386,Peter Watkins,1935,\N,"director,writer,editor","tt0257497,tt0123373,tt0059894,tt0062155",nm0914386
nm0914615,Eric Watson,\N,\N,"producer,director,writer","tt0276816,tt0138704,tt0180093,tt0414993",nm0914615
nm0914668,Ian Watson,\N,\N,"writer,miscellaneous","tt0983957,tt0824052,tt0212720",nm0914668
nm0914941,Nobuhiro Watsuki,1970,\N,"writer,animation_department,art_department","tt1979319,tt3029556,tt11991748,tt3029558",nm0914941
nm0915460,Craig Wayans,\N,\N,"producer,miscellaneous,writer","tt0273855,tt0257106,tt1153706,tt0175142",nm0915460
nm0915465,Shawn Wayans,1971,\N,"actor,writer,music_department","tt0381707,tt0430304,tt0175142,tt0116126",nm0915465
nm0917405,Apichatpong Weerasethakul,1970,\N,"director,writer,editor","tt8399288,tt0477731,tt1588895,tt2818654",nm0917405
nm0918083,Len Wein,1948,2017,"writer,actor,miscellaneous","tt0108903,tt0103359,tt1641384,tt1877832",nm0918083
nm0918844,David Weisman,1942,2019,"producer,miscellaneous,director","tt0089424,tt0081506,tt0068379,tt0087366",nm0918844
nm0918955,David N. Weiss,\N,\N,"writer,producer,miscellaneous","tt0157472,tt0368578,tt0268397,tt0298148",nm0918955
nm0919363,Chris Weitz,1969,\N,"producer,writer,miscellaneous","tt0276751,tt0385752,tt0356910,tt3748528",nm0919363
nm0920074,William A. Wellman,1896,1975,"director,writer,producer","tt0018578,tt0029606,tt0039409,tt0036244",nm0920074
nm0920108,Audrey Wells,1960,2018,"writer,script_department,director","tt0119190,tt0328589,tt5580266,tt0160338",nm0920108
nm0920229,H.G. Wells,1866,1946,"writer,actor","tt0054387,tt0268695,tt0046534,tt0407304",nm0920229
nm0920543,Irvine Welsh,1958,\N,"writer,producer,actor","tt2763304,tt12759778,tt1450321,tt0117951",nm0920543
nm0921013,Richard Wenk,1956,\N,"writer,director,producer","tt0455944,tt1764651,tt3766354,tt6079772",nm0921013
nm0921023,Alan Wenkus,\N,\N,"writer,producer,director","tt3555394,tt1398426,tt0103569,tt0292515",nm0921023
nm0922799,Donald E. Westlake,1933,2008,"writer,actor","tt0120784,tt1904996,tt0814335,tt0099703",nm0922799
nm0923312,Joshua Wexler,1971,\N,"producer,writer,director","tt1695137,tt2229552,tt0120604,tt0119707",nm0923312
nm0923319,Norman Wexler,1926,1999,writer,"tt0091828,tt0070666,tt0065916,tt0076666",nm0923319
nm0923736,Joss Whedon,1964,\N,"writer,producer,director","tt1259521,tt0162065,tt0118276,tt0848228",nm0923736
nm0925137,Lionel White,1905,1985,writer,"tt0049406,tt0059460,tt0050190,tt0064728",nm0925137
nm0925234,Mike White,1970,\N,"writer,producer,actor","tt0200530,tt0332379,tt0279113,tt13406094",nm0925234
nm0925276,Noni White,\N,\N,"actress,writer,miscellaneous","tt0118617,tt0120855,tt0116583,tt0110357",nm0925276
nm0926008,John Whiting,1917,1963,"writer,actor,miscellaneous","tt0066993,tt0050450,tt0048611,tt0059930",nm0926008
nm0926727,Cormac Wibberley,1959,\N,"writer,producer","tt0216216,tt0172156,tt0465234,tt0368891",nm0926727
nm0926729,Marianne Wibberley,1965,\N,"writer,producer,actress","tt0216216,tt0368891,tt0297181,tt0305357",nm0926729
nm0927074,Gregory Widen,1958,\N,"writer,producer,director","tt0102034,tt0114194,tt0091203,tt0101393",nm0927074
nm0927880,Lionel Wigram,1962,\N,"producer,writer,miscellaneous","tt3183660,tt0988045,tt1972591,tt1638355",nm0927880
nm0930261,Chris Williams,1968,\N,"writer,actor,animation_department","tt0397892,tt2245084,tt3521164,tt2294629",nm0930261
nm0931185,Lona Williams,\N,\N,"miscellaneous,producer,writer","tt1727776,tt0111945,tt0307453,tt0157503",nm0931185
nm0931937,William Carlos Williams,1883,1963,"writer,actor,soundtrack","tt0109013,tt12635132,tt5247022,tt0103491",nm0931937
nm0932078,Kevin Williamson,1965,\N,"writer,producer,actor","tt1405406,tt2071645,tt0117571,tt0120082",nm0932078
nm0932229,Calder Willingham,1922,1995,writer,"tt0061722,tt0102753,tt0050825,tt0065988",nm0932229
nm0932551,Kevin Willmott,\N,\N,"writer,actor,director","tt7349662,tt9777644,tt0389828,tt1078917",nm0932551
nm0933144,Carrie Lee Wilson,\N,\N,"miscellaneous,writer","tt0324919,tt0997047,tt1727776,tt5922484",nm0933144
nm0933276,David C. Wilson,\N,\N,writer,"tt1638355,tt0134983,tt0102655",nm0933276
nm0933379,Erin Cressida Wilson,1964,\N,"writer,producer,actress","tt3631112,tt0274812,tt3179568,tt1352824",nm0933379
nm0933733,Larry Wilson,\N,\N,"miscellaneous,writer,producer","tt0192255,tt0096708,tt0101272,tt0094721",nm0933733
nm0933858,Michael Wilson,1914,1978,writer,"tt0043924,tt0044314,tt0056172,tt0050212",nm0933858
nm0936374,Kirk Wise,1963,\N,"director,art_department,animation_department","tt0116583,tt0101414,tt0230011,tt0245429",nm0936374
nm0936537,William Wisher,\N,\N,"writer,script_department,actor","tt0103064,tt0088247,tt0120657,tt0113492",nm0936537
nm0937748,Fred Wolf,1964,\N,"writer,actor,director","tt0120654,tt0115697,tt2191701,tt0185431",nm0937748
nm0938379,Marv Wolfman,1946,\N,"writer,miscellaneous,producer","tt0187738,tt1641384,tt0359013,tt0120611",nm0938379
nm0938645,Wallace Wolodarsky,\N,\N,"producer,writer,actor","tt0112702,tt0838221,tt0432283,tt0092469",nm0938645
nm0938684,Jay Wolpert,1942,2022,"producer,writer,miscellaneous","tt0325980,tt0245844,tt1790809,tt1298650",nm0938684
nm0938944,Barry Wong,1946,1992,"writer,actor,miscellaneous","tt0097202,tt0103045,tt0104684,tt0089371",nm0938944
nm0939128,James Wong,\N,\N,"producer,writer,miscellaneous","tt0106179,tt0112173,tt1844624,tt0267804",nm0939128
nm0939147,Jing Wong,1955,\N,"producer,writer,director","tt0489067,tt0885507,tt0241222,tt3444184",nm0939147
nm0939182,Kar-Wai Wong,1956,\N,"writer,director,producer","tt0212712,tt0109424,tt0118694,tt1462900",nm0939182
nm0939562,Bari Wood,\N,\N,writer,"tt0120710,tt0094964",nm0939562
nm0939618,Clement Biddle Wood,1925,1994,"writer,actor","tt0056126,tt0067637,tt0071492,tt0062711",nm0939618
nm0940790,Skip Woods,\N,\N,"writer,producer,director","tt1742334,tt0124901,tt0244244,tt1606378",nm0940790
nm0940974,Peter Woodward,1956,\N,"actor,writer,stunts","tt0465234,tt0914863,tt0187393,tt0149437",nm0940974
nm0941138,Edgar Allan Woolf,1881,1943,"writer,script_department,soundtrack","tt0032138,tt0030108,tt0028398,tt0026775",nm0941138
nm0941280,Cornell Woolrich,1903,1968,writer,"tt0042046,tt0047396,tt0218922,tt0105994",nm0941280
nm0941314,Linda Woolverton,1952,\N,"writer,producer,miscellaneous","tt2771200,tt1587310,tt0110357,tt0101414",nm0941314
nm0942367,Edgar Wright,1974,\N,"director,writer,actor","tt3890160,tt9639470,tt0365748,tt1213663",nm0942367
nm0942951,Bernie Wrightson,1948,2017,"writer,art_department,make_up_department","tt0418819,tt0082509,tt0087332,tt0884328",nm0942951
nm0943248,Stefan Wul,1922,2003,writer,"tt0084315,tt1706166,tt0070544",nm0943248
